10000042,min,p90,1950,1,0.0
10000042,min,p90,1950,2,1.58454141647974
10000042,min,p90,1950,3,0.0
10000042,min,p90,1950,4,0.874613348489992
10000042,min,p90,1950,5,0.757236946158164
10000042,min,p90,1950,6,4.31552728533642
10000042,min,p90,1950,7,3.94524013720285
10000042,min,p90,1950,8,2.141942236814
10000042,min,p90,1950,9,3.01646128141044
10000042,min,p90,1950,10,7.52883361837758
10000042,min,p90,1950,11,8.13512831502973
10000042,min,p90,1950,12,13.4198579322792
10000042,min,p90,1951,1,0.0
10000042,min,p90,1951,2,0.0
10000042,min,p90,1951,3,0.0
10000042,min,p90,1951,4,1.49518147933406
10000042,min,p90,1951,5,0.863688305857282
10000042,min,p90,1951,6,5.91547554334567
10000042,min,p90,1951,7,3.94524013720285
10000042,min,p90,1951,8,6.20057141690986
10000042,min,p90,1951,9,8.34221395162022
10000042,min,p90,1951,10,10.5300012373763
10000042,min,p90,1951,11,12.583210469643
10000042,min,p90,1951,12,15.6456293267171
10000042,min,p90,1952,1,0.0
10000042,min,p90,1952,2,0.74059371477823
10000042,min,p90,1952,3,0.0
10000042,min,p90,1952,4,1.66912585935559
10000042,min,p90,1952,5,0.605952283286591
10000042,min,p90,1952,6,6.30293681980914
10000042,min,p90,1952,7,5.2481338611408
10000042,min,p90,1952,8,3.13821583874838
10000042,min,p90,1952,9,4.24024544447022
10000042,min,p90,1952,10,7.78413662689004
10000042,min,p90,1952,11,8.33756558381631
10000042,min,p90,1952,12,19.1043067594356
10000042,min,p90,1953,1,0.0
10000042,min,p90,1953,2,0.0
10000042,min,p90,1953,3,4.20193083834204
10000042,min,p90,1953,4,0.874613348489992
10000042,min,p90,1953,5,0.757236946158164
10000042,min,p90,1953,6,4.57512966375299
10000042,min,p90,1953,7,3.71620857020517
10000042,min,p90,1953,8,2.07290651820923
10000042,min,p90,1953,9,2.53815887007397
10000042,min,p90,1953,10,7.78281578607244
10000042,min,p90,1953,11,7.96628251056076
10000042,min,p90,1953,12,13.8940412795895
10000042,min,p90,1954,1,0.0
10000042,min,p90,1954,2,2.74120022594999
10000042,min,p90,1954,3,0.0
10000042,min,p90,1954,4,0.801714183439329
10000042,min,p90,1954,5,0.757236946158164
10000042,min,p90,1954,6,5.12342772184864
10000042,min,p90,1954,7,4.20578891645241
10000042,min,p90,1954,8,2.2514017046104
10000042,min,p90,1954,9,3.20190937957183
10000042,min,p90,1954,10,7.71935863090521
10000042,min,p90,1954,11,8.4649469007662
10000042,min,p90,1954,12,13.8940412795895
10000042,min,p90,1955,1,0.0
10000042,min,p90,1955,2,0.0
10000042,min,p90,1955,3,0.0
10000042,min,p90,1955,4,0.964005627072614
10000042,min,p90,1955,5,0.987458286370968
10000042,min,p90,1955,6,5.17831106498895
10000042,min,p90,1955,7,3.74476723600853
10000042,min,p90,1955,8,2.51256040502653
10000042,min,p90,1955,9,3.20757599840376
10000042,min,p90,1955,10,8.00731547765496
10000042,min,p90,1955,11,8.05392796564858
10000042,min,p90,1955,12,13.9139366165358
10000042,min,p90,1956,1,0.0
10000042,min,p90,1956,2,0.0
10000042,min,p90,1956,3,4.25842268286872
10000042,min,p90,1956,4,0.964005627072614
10000042,min,p90,1956,5,0.987458286370968
10000042,min,p90,1956,6,5.12535328636348
10000042,min,p90,1956,7,3.87677337441247
10000042,min,p90,1956,8,2.2514017046104
10000042,min,p90,1956,9,2.9326974726654
10000042,min,p90,1956,10,7.52883361837758
10000042,min,p90,1956,11,8.02254639397963
10000042,min,p90,1956,12,13.8940412795895
