20247268,sp_dur,wet,33.71,73.96,126.52,174.72,214.56,days,model
20247268,sp_mag,all,317.27,951.46,2967.65,8030.63,11932.64,cfs,model
20247268,sp_mag,dry,308.27,924.43,2392.01,8030.63,11932.64,cfs,model
20247268,sp_mag,moderate,323.51,969.21,3120.76,7798.33,11446.23,cfs,model
20247268,sp_mag,wet,315.38,928.38,2967.65,7785.80,11678.08,cfs,model
20247268,sp_roc,all,0.04,0.05,0.07,0.10,0.17,percent,inferred
20247268,sp_tim,all,90.65,136.61,179.97,247.56,309.62,water year day,model
20247268,sp_tim,dry,89,133,185.95,251,310.08,water year day,model
20247268,sp_tim,moderate,89,129.75,179.95,248.15,309.5,water year day,model
20247268,sp_tim,wet,100.48,146.36,173.89,233.99,304.42,water year day,model
20247268,wet_bfl_dur,all,30.54,60.64,138.8,209.56,254.74,days,model
20247268,wet_bfl_dur,dry,30.98,65,147,218.23,260.82,days,model
20247268,wet_bfl_dur,moderate,30.73,62,142.07,211.27,260.8,days,model
20247268,wet_bfl_dur,wet,30.09,56.16,114.16,168.75,228.03,days,model
20247268,wet_bfl_mag_10,all,30.24,117.42,294.51,443.67,590.04,cfs,model
20247268,wet_bfl_mag_10,dry,30.77,114.28,298.19,449.32,590.05,cfs,model
20247268,wet_bfl_mag_10,moderate,30.24,114.51,298.19,442.53,604.43,cfs,model
20247268,wet_bfl_mag_10,wet,30.11,121.20,288.06,433.57,564.62,cfs,model
20247268,wet_bfl_mag_50,all,35.38,126.11,427.47,633.45,989.24,cfs,model
20247268,wet_bfl_mag_50,dry,34.51,117.95,428.96,619.66,998.63,cfs,model
20247268,wet_bfl_mag_50,moderate,35.66,134.81,424.31,633.31,975.62,cfs,model
20247268,wet_bfl_mag_50,wet,35.09,132.73,428.50,641.90,966.42,cfs,model
20247268,wet_tim,all,13.16,30,57.91,118,130.78,water year day,model
20247268,wet_tim,dry,13,28.5,53,118,130.62,water year day,model
20247268,wet_tim,moderate,13.33,30,57.1,118.5,131.04,water year day,model
20247268,wet_tim,wet,13,30,64,111.7,130,water year day,model
